material_id,material_type,strength_mpa,weight_capacity_kg,biodegradability_percent,co2_emission_kg_per_kg,recyclability_percent,cost_per_kg,industry_use_case,source_type,confidence_level,co2_emission_norm,biodegradability_norm,recyclability_category,recyclability_score,co2_impact_index,cost_norm,strength_norm,cost_efficiency_index,material_suitability_score
615.0,Vacuum Insulated Panel Insert,50.0,50.0,0.0,15.0,80.0,300.0,Cold Chain,Estimate,Medium,1.0,0.0,B,0.75,22.499999999999996,1.0,0.4845360824742268,24.22680412371134,23.363402061855666
616.0,Gel Pack - Reusable,5.0,5.0,0.0,4.0,0.0,200.0,Cold Chain,Estimate,Medium,0.25220938137321547,0.0,D,0.25,37.41162474507138,0.6453900709219859,0.020618556701030927,18.761424288952252,28.086524517011817
617.0,Paper-based Gel Pack Pouch,6.0,5.0,80.0,1.0,80.0,80.0,Cold Chain,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.2198581560283688,0.030927835051546393,40.55348395115888,62.561412267897595
618.0,Bio-gel Pack,5.0,5.0,50.0,3.0,0.0,180.0,Cold Chain,Estimate,Medium,0.18422841604350781,0.5,D,0.25,55.13086335825969,0.574468085106383,0.020618556701030927,22.307523579732393,38.71919346899604
619.0,Recycled Plastic Gel Pack Pouch,6.0,5.0,1.0,2.0,60.0,70.0,Cold Chain,Estimate,Medium,0.11624745071380013,0.01,C,0.5,50.650101971447995,0.18439716312056736,0.030927835051546393,42.32653359654895,46.48831778399847
620.0,Compostable Gel Pack Pouch,6.0,5.0,85.0,0.8,65.0,90.0,Cold Chain,Estimate,Medium,0.034670292318150914,0.85,C,0.5,79.11318830727397,0.2553191489361702,0.030927835051546393,38.780434305768814,58.9468113065214
621.0,Virgin Cardboard - Returnable Tray,18.0,16.0,5.0,1.14,88.0,50.0,Return Systems,Estimate,Medium,0.057783820530251516,0.05,B,0.75,61.68864717878995,0.11347517730496454,0.15463917525773196,52.05819989763838,56.87342353821417
622.0,Recycled Cardboard - Returnable Tray,18.0,16.0,5.0,0.8,93.0,46.0,Return Systems,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.09929078014184398,0.15463917525773196,52.7674197557944,61.44030403153418
623.0,PP Returnable Tray,60.0,20.0,1.0,2.5,40.0,80.0,Return Systems,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.2198581560283688,0.5876288659793815,68.38853549755063,55.08950908120224
624.0,Recycled PP Returnable Tray,60.0,20.0,1.0,1.9,55.0,76.0,Return Systems,Estimate,Medium,0.10944935418082935,0.01,C,0.5,50.92202583276683,0.20567375886524822,0.5876288659793815,69.09775535570665,60.00989059423674
625.0,HDPE Crate,70.0,25.0,1.0,3.0,50.0,90.0,Return Systems,Literature,High,0.18422841604350781,0.01,C,0.5,47.93086335825969,0.2553191489361702,0.6907216494845361,71.7701250274183,59.850494192838994
626.0,Recycled HDPE Crate,70.0,25.0,1.0,2.2,65.0,85.0,Return Systems,Estimate,Medium,0.12984364377974167,0.01,C,0.5,50.10625424881033,0.2375886524822695,0.6907216494845361,72.65664985011333,61.38145204946183
627.0,Steel Returnable Crate,80.0,30.0,0.0,7.0,90.0,150.0,Return Systems,Estimate,Medium,0.45615227736233854,0.0,A,1.0,51.753908905506464,0.46808510638297873,0.7938144329896907,66.28646633033559,59.020187617921025
628.0,Aluminum Returnable Crate,75.0,28.0,1.0,10.0,90.0,180.0,Return Systems,Estimate,Medium,0.6600951733514616,0.01,A,1.0,43.89619306594154,0.574468085106383,0.7422680412371134,58.38999780653652,51.14309543623903
629.0,Paper-based Dunnage,12.0,8.0,85.0,0.8,90.0,50.0,Dunnage,Estimate,Medium,0.034670292318150914,0.85,A,1.0,94.11318830727397,0.11347517730496454,0.09278350515463918,48.96541639248373,71.53930234987885
630.0,Recycled Paper-based Dunnage,12.0,8.0,88.0,0.6,92.0,48.0,Dunnage,Estimate,Medium,0.02107409925220938,0.88,A,1.0,95.55703602991163,0.10638297872340426,0.09278350515463918,49.32002632156174,72.43853117573668
631.0,Textile-based Dunnage,20.0,10.0,60.0,1.5,50.0,70.0,Dunnage,Estimate,Medium,0.08225696804894629,0.6,C,0.5,69.70972127804215,0.18439716312056736,0.17525773195876287,49.543028441909776,59.62637485997597
632.0,Plastic-based Dunnage,50.0,15.0,1.0,3.0,30.0,60.0,Dunnage,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.14893617021276595,0.4845360824742268,66.77999561307304,53.60542948566636
633.0,Recycled Plastic-based Dunnage,50.0,15.0,1.0,2.0,50.0,58.0,Dunnage,Estimate,Medium,0.11624745071380013,0.01,C,0.5,50.650101971447995,0.14184397163120568,0.4845360824742268,67.13460554215106,58.89235375679953
634.0,PLA-based Dunnage,40.0,12.0,80.0,0.8,60.0,90.0,Dunnage,Estimate,Medium,0.034670292318150914,0.8,C,0.5,77.61318830727396,0.2553191489361702,0.38144329896907214,56.3062075016451,66.95969790445953
635.0,Corrugated Plastic Sheet (PP),50.0,18.0,1.0,2.5,30.0,65.0,Layer Pads,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.16666666666666666,0.4845360824742268,65.893470790378,53.84197672761593
636.0,Recycled Corrugated Plastic Sheet,50.0,18.0,1.0,1.9,50.0,62.0,Layer Pads,Estimate,Medium,0.10944935418082935,0.01,C,0.5,50.92202583276683,0.15602836879432624,0.4845360824742268,66.42538568399503,58.67370575838093
637.0,Paper-based Layer Pad,20.0,16.0,80.0,1.1,85.0,55.0,Layer Pads,Estimate,Medium,0.055064581917063225,0.8,B,0.75,84.29741672331747,0.13120567375886524,0.17525773195876287,52.20260290999488,68.25000981665617
638.0,Recycled Paper-based Layer Pad,20.0,16.0,82.0,0.9,90.0,50.0,Layer Pads,Estimate,Medium,0.04146838885112169,0.82,A,1.0,92.94126444595514,0.11347517730496454,0.17525773195876287,53.089127732689924,73.01519608932253
639.0,Plastic Pallet Top Sheet,35.0,12.0,1.0,2.5,30.0,55.0,Pallet Top,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.13120567375886524,0.32989690721649484,59.93456167288148,50.86252216886766
640.0,Recycled Plastic Pallet Top Sheet,35.0,12.0,1.0,1.8,50.0,52.0,Pallet Top,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.12056737588652482,0.32989690721649484,60.46647656649851,55.83021313029208
641.0,Paper Pallet Top Sheet,15.0,10.0,80.0,0.8,90.0,45.0,Pallet Top,Estimate,Medium,0.034670292318150914,0.8,A,1.0,92.61318830727396,0.09574468085106383,0.12371134020618557,51.39833296775609,72.00576063751502
642.0,Recycled Paper Pallet Top Sheet,15.0,10.0,82.0,0.6,92.0,40.0,Pallet Top,Estimate,Medium,0.02107409925220938,0.82,A,1.0,93.75703602991163,0.07801418439716312,0.12371134020618557,52.28485779045112,73.02094691018138
643.0,Virgin Cardboard - Retail Ready,16.0,14.0,5.0,1.1,90.0,46.0,Retail Ready,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.09929078014184398,0.13402061855670103,51.73649192074286,60.51695432203016
644.0,Recycled Cardboard - Retail Ready,16.0,14.0,5.0,0.8,95.0,42.0,Retail Ready,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.0851063829787234,0.13402061855670103,52.44571177889888,61.27945004308643
645.0,Virgin Cardboard - Display Ready,15.0,13.0,5.0,1.1,88.0,45.0,Displays,Estimate,Medium,0.055064581917063225,0.05,B,0.75,61.79741672331747,0.09574468085106383,0.12371134020618557,51.39833296775609,56.59787484553678
646.0,Recycled Cardboard - Display Ready,15.0,13.0,5.0,0.78,93.0,40.0,Displays,Estimate,Medium,0.03331067301155677,0.05,A,1.0,70.16757307953773,0.07801418439716312,0.12371134020618557,52.28485779045112,61.22621543499443
647.0,Plastic Shelf-ready Tray (PET),60.0,15.0,1.0,3.0,40.0,80.0,Retail Ready,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.2198581560283688,0.5876288659793815,68.38853549755063,54.40969942790516
648.0,Recycled Plastic Shelf-ready Tray (rPET),60.0,15.0,1.0,1.9,60.0,82.0,Retail Ready,Estimate,Medium,0.10944935418082935,0.01,C,0.5,50.92202583276683,0.22695035460992907,0.5876288659793815,68.03392556847263,59.47797570061972
649.0,Paper-based Shelf-ready Tray,18.0,14.0,80.0,1.0,85.0,55.0,Retail Ready,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.13120567375886524,0.15463917525773196,51.17167507494334,67.87050782978983
650.0,Recycled Paper-based Shelf-ready Tray,18.0,14.0,82.0,0.8,90.0,50.0,Retail Ready,Estimate,Medium,0.034670292318150914,0.82,A,1.0,93.21318830727397,0.11347517730496454,0.15463917525773196,52.05819989763838,72.63569410245617
651.0,Virgin Cardboard - Luxury Box,18.0,15.0,5.0,1.2,85.0,60.0,Luxury Packaging,Estimate,Medium,0.06186267845003398,0.05,B,0.75,61.52549286199864,0.14893617021276595,0.15463917525773196,50.2851502522483,55.90532155712347
652.0,Recycled Cardboard - Luxury Box,18.0,15.0,5.0,0.9,90.0,55.0,Luxury Packaging,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.13120567375886524,0.15463917525773196,51.17167507494334,60.506469760449235
653.0,Rigid Board - Luxury (Paper-based),22.0,18.0,5.0,1.4,80.0,80.0,Luxury Packaging,Estimate,Medium,0.07545887151597551,0.05,B,0.75,60.98164513936097,0.2198581560283688,0.1958762886597938,48.80090663157125,54.891275885466115
654.0,Recycled Rigid Board - Luxury,22.0,18.0,5.0,1.1,85.0,75.0,Luxury Packaging,Estimate,Medium,0.055064581917063225,0.05,B,0.75,61.79741672331747,0.20212765957446807,0.1958762886597938,49.68743145426628,55.74242408879188
655.0,Textile-covered Rigid Board,24.0,18.0,60.0,1.6,70.0,95.0,Luxury Packaging,Estimate,Medium,0.08905506458191706,0.6,B,0.75,76.93779741672331,0.2730496453900709,0.21649484536082475,47.17225999853769,62.0550287076305
656.0,Wooden Gift Box,28.0,20.0,60.0,2.8,60.0,110.0,Luxury Packaging,Estimate,Medium,0.17063222297756625,0.6,C,0.5,66.17471108089735,0.3262411347517731,0.25773195876288657,46.57454120055567,56.37462614072651
657.0,Bamboo Gift Box,26.0,18.0,80.0,1.5,70.0,105.0,Luxury Packaging,Estimate,Medium,0.08225696804894629,0.8,B,0.75,83.20972127804215,0.30851063829787234,0.23711340206185566,46.430138188199166,64.81992973312066
658.0,Metal Tin Gift Box,40.0,20.0,1.0,6.0,90.0,120.0,Luxury Packaging,Estimate,Medium,0.38817131203263083,0.01,A,1.0,54.77314751869476,0.3617021276595745,0.38144329896907214,50.98705856547488,52.880103042084826
659.0,Recycled Metal Tin Gift Box,40.0,20.0,1.0,4.0,95.0,110.0,Luxury Packaging,Estimate,Medium,0.25220938137321547,0.01,A,1.0,60.211624745071376,0.3262411347517731,0.38144329896907214,52.760108210864956,56.485866477968166
660.0,Glass Gift Jar,80.0,18.0,0.0,2.4,95.0,115.0,Luxury Packaging,Estimate,Medium,0.1434398368456832,0.0,A,1.0,64.26240652617268,0.34397163120567376,0.7938144329896907,72.49214008920084,68.37727330768676
661.0,Compostable Window Carton (PLA),18.0,12.0,80.0,0.9,70.0,95.0,Window Boxes,Estimate,Medium,0.04146838885112169,0.8,B,0.75,84.84126444595513,0.2730496453900709,0.15463917525773196,44.079476493383055,64.4603704696691
662.0,Compostable Window Carton (Cellulose),17.0,11.0,85.0,0.85,72.0,92.0,Window Boxes,Estimate,Medium,0.038069340584636305,0.85,B,0.75,86.47722637661455,0.2624113475177305,0.14432989690721648,44.0959274694743,65.28657692304442
663.0,Recycled Window Carton (PET Window),18.0,12.0,1.0,2.0,70.0,85.0,Window Boxes,Estimate,Medium,0.11624745071380013,0.01,B,0.75,58.15010197144799,0.2375886524822695,0.15463917525773196,45.85252613877312,52.001314055110555
664.0,Paperboard Window Carton (No Plastic),16.0,11.0,80.0,1.0,85.0,80.0,Window Boxes,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.2198581560283688,0.13402061855670103,45.70812312641661,65.13873185552646
665.0,Virgin Cardboard - Electronics Inner Box,17.0,14.0,5.0,1.16,90.0,48.0,Electronics,Literature,High,0.059143439836845675,0.05,A,1.0,69.13426240652618,0.10638297872340426,0.14432989690721648,51.897345909190605,60.51580415785839
666.0,Recycled Cardboard - Electronics Inner Box,17.0,14.0,5.0,0.84,95.0,44.0,Electronics,Estimate,Medium,0.037389530931339225,0.05,A,1.0,70.00441876274644,0.09219858156028368,0.14432989690721648,52.60656576734664,61.30549226504654
667.0,Molded Fiber Electronics Inner Tray,11.0,7.0,85.0,0.5,80.0,55.0,Electronics,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.13120567375886524,0.08247422680412371,47.563427652262924,67.49619377174669
668.0,Anti-static Plastic Electronics Tray (PS),50.0,15.0,1.0,3.5,10.0,75.0,Electronics,Literature,High,0.21821889870836164,0.01,D,0.25,39.07124405166554,0.20212765957446807,0.4845360824742268,64.12042114498794,51.59583259832674
669.0,Recycled Anti-static Plastic Electronics Tray,50.0,15.0,1.0,2.5,30.0,70.0,Electronics,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.18439716312056736,0.4845360824742268,65.00694596768297,53.39871431626841
670.0,ESD Foam Insert,18.0,12.0,0.0,4.0,20.0,90.0,Electronics,Literature,High,0.25220938137321547,0.0,D,0.25,37.41162474507138,0.2553191489361702,0.15463917525773196,44.96600131607809,41.188813030574735
671.0,Recycled ESD Foam Insert,18.0,12.0,0.0,3.0,40.0,85.0,Electronics,Estimate,Medium,0.18422841604350781,0.0,D,0.25,40.13086335825969,0.2375886524822695,0.15463917525773196,45.85252613877312,42.99169474851641
672.0,Paper-based ESD Insert,14.0,9.0,80.0,1.0,70.0,65.0,Electronics,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.16666666666666666,0.1134020618556701,47.33676975945018,65.95305517204324
673.0,Conductive Plastic Bag,45.0,10.0,1.0,3.0,30.0,60.0,Electronics,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.14893617021276595,0.4329896907216495,64.20267602544418,52.31676969185193
674.0,Recycled Conductive Plastic Bag,45.0,10.0,1.0,2.2,50.0,58.0,Electronics,Estimate,Medium,0.12984364377974167,0.01,C,0.5,50.10625424881033,0.14184397163120568,0.4329896907216495,64.55728595452219,57.33177010166626
675.0,Paper-based Conductive Bag,15.0,7.0,75.0,1.1,70.0,70.0,Electronics,Estimate,Medium,0.055064581917063225,0.75,B,0.75,82.79741672331747,0.18439716312056736,0.12371134020618557,46.965708854280905,64.88156278879919
676.0,Virgin Cardboard - Food Sleeve,15.0,10.0,5.0,1.1,90.0,44.0,Food,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.09219858156028368,0.12371134020618557,51.575637932295095,60.43652732780628
677.0,Recycled Cardboard - Food Sleeve,15.0,10.0,5.0,0.8,95.0,40.0,Food,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.07801418439716312,0.12371134020618557,52.28485779045112,61.19902304886254
678.0,Virgin Cardboard - Bakery Box,16.0,12.0,5.0,1.12,90.0,46.0,Bakery,Estimate,Medium,0.05642420122365738,0.05,A,1.0,69.2430319510537,0.09929078014184398,0.13402061855670103,51.73649192074286,60.48976193589827
679.0,Recycled Cardboard - Bakery Box,16.0,12.0,5.0,0.82,95.0,42.0,Bakery,Estimate,Medium,0.03602991162474507,0.05,A,1.0,70.0588035350102,0.0851063829787234,0.13402061855670103,52.44571177889888,61.25225765695454
680.0,Virgin Cardboard - Pizza Box,17.0,14.0,5.0,1.15,90.0,48.0,Pizza,Estimate,Medium,0.058463630183548596,0.05,A,1.0,69.16145479265805,0.10638297872340426,0.14432989690721648,51.897345909190605,60.52940035092433
681.0,Recycled Cardboard - Pizza Box,17.0,14.0,5.0,0.85,95.0,44.0,Pizza,Estimate,Medium,0.038069340584636305,0.05,A,1.0,69.97722637661454,0.09219858156028368,0.14432989690721648,52.60656576734664,61.29189607198059
682.0,Bagasse Pizza Box,15.0,12.0,88.0,0.45,78.0,60.0,Pizza,Estimate,Medium,0.01087695445275323,0.88,B,0.75,88.46492182188986,0.14893617021276595,0.12371134020618557,48.73875849967098,68.60184016078043
683.0,Wheat Straw Pizza Box,16.0,13.0,90.0,0.48,78.0,62.0,Pizza,Estimate,Medium,0.012916383412644459,0.9,B,0.75,88.98334466349422,0.15602836879432624,0.13402061855670103,48.899612488118734,68.94147857580649
684.0,Paper-based Pizza Box,17.0,14.0,80.0,1.0,85.0,52.0,Pizza,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.12056737588652482,0.14432989690721648,51.18812605103459,67.87873331783544
685.0,Virgin Cardboard - Frozen Food Carton,16.0,12.0,5.0,1.1,90.0,46.0,Frozen Food,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.09929078014184398,0.13402061855670103,51.73649192074286,60.51695432203016
686.0,Recycled Cardboard - Frozen Food Carton,16.0,12.0,5.0,0.8,95.0,42.0,Frozen Food,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.0851063829787234,0.13402061855670103,52.44571177889888,61.27945004308643
687.0,Plastic Frozen Food Bag (PE),30.0,8.0,1.0,2.5,30.0,60.0,Frozen Food,Literature,High,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.14893617021276595,0.27835051546391754,56.47071726255758,49.13059996370571
688.0,Recycled Plastic Frozen Food Bag,30.0,8.0,1.0,1.8,50.0,58.0,Frozen Food,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.14184397163120568,0.27835051546391754,56.8253271916356,54.009638442860634
689.0,Paper-PE Frozen Food Bag,20.0,10.0,5.0,2.7,60.0,80.0,Frozen Food,Estimate,Medium,0.16383412644459552,0.05,C,0.5,49.946634942216185,0.2198581560283688,0.17525773195876287,47.76997879651971,48.85830686936795
690.0,Paper-BioPE Frozen Food Bag,19.0,10.0,20.0,1.9,70.0,95.0,Frozen Food,Estimate,Medium,0.10944935418082935,0.2,B,0.75,64.12202583276682,0.2730496453900709,0.16494845360824742,44.594940410908826,54.35848312183782
691.0,PLA Frozen Food Bag,35.0,9.0,80.0,0.7,65.0,110.0,Frozen Food,Estimate,Medium,0.027872195785180146,0.8,C,0.5,77.8851121685928,0.3262411347517731,0.32989690721649484,50.182788623236085,64.03395039591445
692.0,Virgin Cardboard - Beverage Carrier 4-pack,17.0,14.0,5.0,1.2,88.0,48.0,Beverage,Estimate,Medium,0.06186267845003398,0.05,B,0.75,61.52549286199864,0.10638297872340426,0.14432989690721648,51.897345909190605,56.711419385594624
693.0,Recycled Cardboard - Beverage Carrier 4-pack,17.0,14.0,5.0,0.85,93.0,44.0,Beverage,Estimate,Medium,0.038069340584636305,0.05,A,1.0,69.97722637661454,0.09219858156028368,0.14432989690721648,52.60656576734664,61.29189607198059
694.0,Virgin Cardboard - Beverage Carrier 6-pack,18.0,16.0,5.0,1.25,88.0,50.0,Beverage,Estimate,Medium,0.06526172671651936,0.05,B,0.75,61.38953093133923,0.11347517730496454,0.15463917525773196,52.05819989763838,56.723865414488806
695.0,Recycled Cardboard - Beverage Carrier 6-pack,18.0,16.0,5.0,0.9,93.0,46.0,Beverage,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.09929078014184398,0.15463917525773196,52.7674197557944,61.30434210087476
696.0,Virgin Cardboard - Beverage Carrier 8-pack,19.0,18.0,5.0,1.3,88.0,52.0,Beverage,Estimate,Medium,0.06866077498300475,0.05,B,0.75,61.25356900067982,0.12056737588652482,0.16494845360824742,52.21905388608613,56.736311443382974
697.0,Recycled Cardboard - Beverage Carrier 8-pack,19.0,18.0,5.0,0.95,93.0,48.0,Beverage,Estimate,Medium,0.04486743711760706,0.05,A,1.0,69.70530251529571,0.10638297872340426,0.16494845360824742,52.92827374424216,61.31678812976894
698.0,PP Ring Carrier,55.0,18.0,1.0,2.5,20.0,40.0,Beverage,Literature,High,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.07801418439716312,0.5360824742268041,72.90341449148205,57.346948578167954
699.0,Bio-based Ring Carrier,45.0,16.0,40.0,1.8,30.0,70.0,Beverage,Estimate,Medium,0.1026512576478586,0.4,D,0.25,55.393949694085656,0.18439716312056736,0.4329896907216495,62.4296263800541,58.91178803706988
700.0,Paper-based Ring Carrier,20.0,14.0,80.0,1.0,85.0,55.0,Beverage,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.13120567375886524,0.17525773195876287,52.20260290999488,68.3859717473156
701.0,Virgin Paper - Label,6.0,3.0,5.0,0.9,80.0,30.0,Labels,Literature,High,0.04146838885112169,0.05,B,0.75,62.34126444595513,0.0425531914893617,0.030927835051546393,49.41873217810924,55.879998312032185
702.0,Recycled Paper - Label,6.0,3.0,5.0,0.6,90.0,25.0,Labels,Estimate,Medium,0.02107409925220938,0.05,A,1.0,70.65703602991162,0.024822695035460994,0.030927835051546393,50.30525700080427,60.48114651535795
703.0,Plastic Label (PP),25.0,4.0,1.0,2.3,30.0,40.0,Labels,Literature,High,0.13664174031271242,0.01,D,0.25,42.334330387491505,0.07801418439716312,0.2268041237113402,57.439496965708855,49.88691367660018
704.0,Plastic Label (PET),30.0,5.0,1.0,3.0,40.0,50.0,Labels,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.11347517730496454,0.27835051546391754,58.24376690794766,49.33731513310367
705.0,Bio-based Plastic Label,22.0,4.0,30.0,1.5,50.0,60.0,Labels,Estimate,Medium,0.08225696804894629,0.3,C,0.5,60.70972127804215,0.14893617021276595,0.1958762886597938,52.3470059223514,56.528363600196776
706.0,Removable Paper Label,6.0,3.0,5.0,0.9,80.0,32.0,Labels,Estimate,Medium,0.04146838885112169,0.05,B,0.75,62.34126444595513,0.04964539007092199,0.030927835051546393,49.06412224903122,55.70269334749318
707.0,Wash-off Plastic Label,25.0,4.0,1.0,2.0,40.0,45.0,Labels,Estimate,Medium,0.11624745071380013,0.01,D,0.25,43.150101971447995,0.09574468085106383,0.2268041237113402,56.552972143013825,49.851537057230914
708.0,Compostable Label,20.0,4.0,85.0,0.7,60.0,55.0,Labels,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.13120567375886524,0.17525773195876287,52.20260290999488,65.79385753929384
