material_id,material_type,strength_mpa,weight_capacity_kg,biodegradability_percent,co2_emission_kg_per_kg,recyclability_percent,cost_per_kg,industry_use_case,source_type,confidence_level,co2_emission_norm,biodegradability_norm,recyclability_category,recyclability_score,co2_impact_index,strength_norm,capacity_norm,cost_norm,inv_cost_norm,cost_efficiency_index
620.0,Compostable Gel Pack Pouch,6.0,5.0,85.0,0.8,65.0,90.0,Cold Chain,Estimate,Medium,0.034670292318150914,0.85,C,0.5,79.11318830727397,0.030927835051546393,0.0020026702269692926,0.2553191489361702,0.7446808510638299,23.63761904078583
621.0,Virgin Cardboard - Returnable Tray,18.0,16.0,5.0,1.14,88.0,50.0,Return Systems,Estimate,Medium,0.057783820530251516,0.05,B,0.75,61.68864717878995,0.15463917525773196,0.009345794392523364,0.11347517730496454,0.8865248226950355,33.061685522936045
622.0,Recycled Cardboard - Returnable Tray,18.0,16.0,5.0,0.8,93.0,46.0,Return Systems,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.15463917525773196,0.009345794392523364,0.09929078014184398,0.900709219858156,33.48721743782966
623.0,PP Returnable Tray,60.0,20.0,1.0,2.5,40.0,80.0,Return Systems,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.5876288659793815,0.012016021361815754,0.2198581560283688,0.7801418439716312,47.269890599178666
624.0,Recycled PP Returnable Tray,60.0,20.0,1.0,1.9,55.0,76.0,Return Systems,Estimate,Medium,0.10944935418082935,0.01,C,0.5,50.92202583276683,0.5876288659793815,0.012016021361815754,0.20567375886524822,0.7943262411347518,47.695422514072284
625.0,HDPE Crate,70.0,25.0,1.0,3.0,50.0,90.0,Return Systems,Literature,High,0.18422841604350781,0.01,C,0.5,47.93086335825969,0.6907216494845361,0.015353805073431242,0.2553191489361702,0.7446808510638299,50.42990566349928
626.0,Recycled HDPE Crate,70.0,25.0,1.0,2.2,65.0,85.0,Return Systems,Estimate,Medium,0.12984364377974167,0.01,C,0.5,50.10625424881033,0.6907216494845361,0.015353805073431242,0.2375886524822695,0.7624113475177305,50.9618205571163
627.0,Steel Returnable Crate,80.0,30.0,0.0,7.0,90.0,150.0,Return Systems,Estimate,Medium,0.45615227736233854,0.0,A,1.0,51.753908905506464,0.7938144329896907,0.018691588785046728,0.46808510638297873,0.5319148936170213,48.27077179164967
628.0,Aluminum Returnable Crate,75.0,28.0,1.0,10.0,90.0,180.0,Return Systems,Estimate,Medium,0.6600951733514616,0.01,A,1.0,43.89619306594154,0.7422680412371134,0.017356475300400534,0.574468085106383,0.42553191489361697,42.97737335530506
629.0,Paper-based Dunnage,12.0,8.0,85.0,0.8,90.0,50.0,Dunnage,Estimate,Medium,0.034670292318150914,0.85,A,1.0,94.11318830727397,0.09278350515463918,0.004005340453938585,0.11347517730496454,0.8865248226950355,30.427245100654787
630.0,Recycled Paper-based Dunnage,12.0,8.0,88.0,0.6,92.0,48.0,Dunnage,Estimate,Medium,0.02107409925220938,0.88,A,1.0,95.55703602991163,0.09278350515463918,0.004005340453938585,0.10638297872340426,0.8936170212765957,30.640011058101596
631.0,Textile-based Dunnage,20.0,10.0,60.0,1.5,50.0,70.0,Dunnage,Estimate,Medium,0.08225696804894629,0.6,C,0.5,69.70972127804215,0.17525773195876287,0.0053404539385847796,0.18439716312056736,0.8156028368794326,31.638608002891033
632.0,Plastic-based Dunnage,50.0,15.0,1.0,3.0,30.0,60.0,Dunnage,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.4845360824742268,0.008678237650200267,0.14893617021276595,0.851063829787234,45.1737053220921
633.0,Recycled Plastic-based Dunnage,50.0,15.0,1.0,2.0,50.0,58.0,Dunnage,Estimate,Medium,0.11624745071380013,0.01,C,0.5,50.650101971447995,0.4845360824742268,0.008678237650200267,0.14184397163120568,0.8581560283687943,45.38647127953891
634.0,PLA-based Dunnage,40.0,12.0,80.0,0.8,60.0,90.0,Dunnage,Estimate,Medium,0.034670292318150914,0.8,C,0.5,77.61318830727396,0.38144329896907214,0.006675567423230975,0.2553191489361702,0.7446808510638299,37.79842451337471
635.0,Corrugated Plastic Sheet (PP),50.0,18.0,1.0,2.5,30.0,65.0,Layer Pads,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.4845360824742268,0.010680907877169559,0.16666666666666666,0.8333333333333334,44.70187053528416
636.0,Recycled Corrugated Plastic Sheet,50.0,18.0,1.0,1.9,50.0,62.0,Layer Pads,Estimate,Medium,0.10944935418082935,0.01,C,0.5,50.92202583276683,0.4845360824742268,0.010680907877169559,0.15602836879432624,0.8439716312056738,45.02101947145437
637.0,Paper-based Layer Pad,20.0,16.0,80.0,1.1,85.0,55.0,Layer Pads,Estimate,Medium,0.055064581917063225,0.8,B,0.75,84.29741672331747,0.17525773195876287,0.009345794392523364,0.13120567375886524,0.8687943262411347,33.35451289736026
638.0,Recycled Paper-based Layer Pad,20.0,16.0,82.0,0.9,90.0,50.0,Layer Pads,Estimate,Medium,0.04146838885112169,0.82,A,1.0,92.94126444595514,0.17525773195876287,0.009345794392523364,0.11347517730496454,0.8865248226950355,33.88642779097728
639.0,Plastic Pallet Top Sheet,35.0,12.0,1.0,2.5,30.0,55.0,Pallet Top,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.32989690721649484,0.006675567423230975,0.13120567375886524,0.8687943262411347,39.45997309859076
640.0,Recycled Plastic Pallet Top Sheet,35.0,12.0,1.0,1.8,50.0,52.0,Pallet Top,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.32989690721649484,0.006675567423230975,0.12056737588652482,0.8794326241134752,39.77912203476098
641.0,Paper Pallet Top Sheet,15.0,10.0,80.0,0.8,90.0,45.0,Pallet Top,Estimate,Medium,0.034670292318150914,0.8,A,1.0,92.61318830727396,0.12371134020618557,0.0053404539385847796,0.09574468085106383,0.9042553191489362,32.23632680087305
642.0,Recycled Paper Pallet Top Sheet,15.0,10.0,82.0,0.6,92.0,40.0,Pallet Top,Estimate,Medium,0.02107409925220938,0.82,A,1.0,93.75703602991163,0.12371134020618557,0.0053404539385847796,0.07801418439716312,0.9219858156028369,32.76824169449007
643.0,Virgin Cardboard - Retail Ready,16.0,14.0,5.0,1.1,90.0,46.0,Retail Ready,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.13402061855670103,0.00801068090787717,0.09929078014184398,0.900709219858156,32.62242176524904
644.0,Recycled Cardboard - Retail Ready,16.0,14.0,5.0,0.8,95.0,42.0,Retail Ready,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.13402061855670103,0.00801068090787717,0.0851063829787234,0.9148936170212766,33.047953680142655
645.0,Virgin Cardboard - Display Ready,15.0,13.0,5.0,1.1,88.0,45.0,Displays,Estimate,Medium,0.055064581917063225,0.05,B,0.75,61.79741672331747,0.12371134020618557,0.007343124165554072,0.09574468085106383,0.9042553191489362,32.296406907682126
646.0,Recycled Cardboard - Display Ready,15.0,13.0,5.0,0.78,93.0,40.0,Displays,Estimate,Medium,0.03331067301155677,0.05,A,1.0,70.16757307953773,0.12371134020618557,0.007343124165554072,0.07801418439716312,0.9219858156028369,32.828321801299154
647.0,Plastic Shelf-ready Tray (PET),60.0,15.0,1.0,3.0,40.0,80.0,Retail Ready,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.5876288659793815,0.008678237650200267,0.2198581560283688,0.7801418439716312,47.169757087830206
648.0,Recycled Plastic Shelf-ready Tray (rPET),60.0,15.0,1.0,1.9,60.0,82.0,Retail Ready,Estimate,Medium,0.10944935418082935,0.01,C,0.5,50.92202583276683,0.5876288659793815,0.008678237650200267,0.22695035460992907,0.7730496453900709,46.95699113038339
649.0,Paper-based Shelf-ready Tray,18.0,14.0,80.0,1.0,85.0,55.0,Retail Ready,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.15463917525773196,0.00801068090787717,0.13120567375886524,0.8687943262411347,32.48971722477963
650.0,Recycled Paper-based Shelf-ready Tray,18.0,14.0,82.0,0.8,90.0,50.0,Retail Ready,Estimate,Medium,0.034670292318150914,0.82,A,1.0,93.21318830727397,0.15463917525773196,0.00801068090787717,0.11347517730496454,0.8865248226950355,33.02163211839666
651.0,Virgin Cardboard - Luxury Box,18.0,15.0,5.0,1.2,85.0,60.0,Luxury Packaging,Estimate,Medium,0.06186267845003398,0.05,B,0.75,61.52549286199864,0.15463917525773196,0.008678237650200267,0.14893617021276595,0.851063829787234,31.977829033432304
652.0,Recycled Cardboard - Luxury Box,18.0,15.0,5.0,0.9,90.0,55.0,Luxury Packaging,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.15463917525773196,0.008678237650200267,0.13120567375886524,0.8687943262411347,32.50974392704933
653.0,Rigid Board - Luxury (Paper-based),22.0,18.0,5.0,1.4,80.0,80.0,Luxury Packaging,Estimate,Medium,0.07545887151597551,0.05,B,0.75,60.98164513936097,0.1958762886597938,0.010680907877169559,0.2198581560283688,0.7801418439716312,31.559734101855774
654.0,Recycled Rigid Board - Luxury,22.0,18.0,5.0,1.1,85.0,75.0,Luxury Packaging,Estimate,Medium,0.055064581917063225,0.05,B,0.75,61.79741672331747,0.1958762886597938,0.010680907877169559,0.20212765957446807,0.7978723404255319,32.091648995472795
655.0,Textile-covered Rigid Board,24.0,18.0,60.0,1.6,70.0,95.0,Luxury Packaging,Estimate,Medium,0.08905506458191706,0.6,B,0.75,76.93779741672331,0.21649484536082475,0.010680907877169559,0.2730496453900709,0.7269503546099291,30.788731689045946
656.0,Wooden Gift Box,28.0,20.0,60.0,2.8,60.0,110.0,Luxury Packaging,Estimate,Medium,0.17063222297756625,0.6,C,0.5,66.17471108089735,0.25773195876288657,0.012016021361815754,0.3262411347517731,0.6737588652482269,30.88252494881674
657.0,Bamboo Gift Box,26.0,18.0,80.0,1.5,70.0,105.0,Luxury Packaging,Estimate,Medium,0.08225696804894629,0.8,B,0.75,83.20972127804215,0.23711340206185566,0.010680907877169559,0.30851063829787234,0.6914893617021276,30.549644169853142
658.0,Metal Tin Gift Box,40.0,20.0,1.0,6.0,90.0,120.0,Luxury Packaging,Estimate,Medium,0.38817131203263083,0.01,A,1.0,54.77314751869476,0.38144329896907214,0.012016021361815754,0.3617021276595745,0.6382978723404256,34.76714876983012
659.0,Recycled Metal Tin Gift Box,40.0,20.0,1.0,4.0,95.0,110.0,Luxury Packaging,Estimate,Medium,0.25220938137321547,0.01,A,1.0,60.211624745071376,0.38144329896907214,0.012016021361815754,0.3262411347517731,0.6737588652482269,35.830978557064164
660.0,Glass Gift Jar,80.0,18.0,0.0,2.4,95.0,115.0,Luxury Packaging,Estimate,Medium,0.1434398368456832,0.0,A,1.0,64.26240652617268,0.7938144329896907,0.010680907877169559,0.34397163120567376,0.6560283687943262,51.753855619732505
661.0,Compostable Window Carton (PLA),18.0,12.0,80.0,0.9,70.0,95.0,Window Boxes,Estimate,Medium,0.04146838885112169,0.8,B,0.75,84.84126444595513,0.15463917525773196,0.006675567423230975,0.2730496453900709,0.7269503546099291,28.194344671304076
662.0,Compostable Window Carton (Cellulose),17.0,11.0,85.0,0.85,72.0,92.0,Window Boxes,Estimate,Medium,0.038069340584636305,0.85,B,0.75,86.47722637661455,0.14432989690721648,0.006008010680907877,0.2624113475177305,0.7375886524822695,28.08109577118398
663.0,Recycled Window Carton (PET Window),18.0,12.0,1.0,2.0,70.0,85.0,Window Boxes,Estimate,Medium,0.11624745071380013,0.01,B,0.75,58.15010197144799,0.15463917525773196,0.006675567423230975,0.2375886524822695,0.7624113475177305,29.25817445853812
664.0,Paperboard Window Carton (No Plastic),16.0,11.0,80.0,1.0,85.0,80.0,Window Boxes,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.13402061855670103,0.006008010680907877,0.2198581560283688,0.7801418439716312,28.945320381844216
665.0,Virgin Cardboard - Electronics Inner Box,17.0,14.0,5.0,1.16,90.0,48.0,Electronics,Literature,High,0.059143439836845675,0.05,A,1.0,69.13426240652618,0.14432989690721648,0.00801068090787717,0.10638297872340426,0.8936170212765957,32.82202694182285
666.0,Recycled Cardboard - Electronics Inner Box,17.0,14.0,5.0,0.84,95.0,44.0,Electronics,Estimate,Medium,0.037389530931339225,0.05,A,1.0,70.00441876274644,0.14432989690721648,0.00801068090787717,0.09219858156028368,0.9078014184397163,33.247558856716466
667.0,Molded Fiber Electronics Inner Tray,11.0,7.0,85.0,0.5,80.0,55.0,Electronics,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.08247422680412371,0.0033377837116154874,0.13120567375886524,0.8687943262411347,29.462932370747453
668.0,Anti-static Plastic Electronics Tray (PS),50.0,15.0,1.0,3.5,10.0,75.0,Electronics,Literature,High,0.21821889870836164,0.01,D,0.25,39.07124405166554,0.4845360824742268,0.008678237650200267,0.20212765957446807,0.7978723404255319,43.577960641241035
669.0,Recycled Anti-static Plastic Electronics Tray,50.0,15.0,1.0,2.5,30.0,70.0,Electronics,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.4845360824742268,0.008678237650200267,0.18439716312056736,0.8156028368794326,44.109875534858055
670.0,ESD Foam Insert,18.0,12.0,0.0,4.0,20.0,90.0,Electronics,Literature,High,0.25220938137321547,0.0,D,0.25,37.41162474507138,0.15463917525773196,0.006675567423230975,0.2553191489361702,0.7446808510638299,28.726259564921104
671.0,Recycled ESD Foam Insert,18.0,12.0,0.0,3.0,40.0,85.0,Electronics,Estimate,Medium,0.18422841604350781,0.0,D,0.25,40.13086335825969,0.15463917525773196,0.006675567423230975,0.2375886524822695,0.7624113475177305,29.25817445853812
672.0,Paper-based ESD Insert,14.0,9.0,80.0,1.0,70.0,65.0,Electronics,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.1134020618556701,0.004672897196261682,0.16666666666666666,0.8333333333333334,29.67626939011466
673.0,Conductive Plastic Bag,45.0,10.0,1.0,3.0,30.0,60.0,Electronics,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.4329896907216495,0.0053404539385847796,0.14893617021276595,0.851063829787234,43.011716140640544
674.0,Recycled Conductive Plastic Bag,45.0,10.0,1.0,2.2,50.0,58.0,Electronics,Estimate,Medium,0.12984364377974167,0.01,C,0.5,50.10625424881033,0.4329896907216495,0.0053404539385847796,0.14184397163120568,0.8581560283687943,43.22448209808735
675.0,Paper-based Conductive Bag,15.0,7.0,75.0,1.1,70.0,70.0,Electronics,Estimate,Medium,0.055064581917063225,0.75,B,0.75,82.79741672331747,0.12371134020618557,0.0033377837116154874,0.18439716312056736,0.8156028368794326,29.516672225978862
676.0,Virgin Cardboard - Food Sleeve,15.0,10.0,5.0,1.1,90.0,44.0,Food,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.12371134020618557,0.0053404539385847796,0.09219858156028368,0.9078014184397163,32.342709779596454
677.0,Recycled Cardboard - Food Sleeve,15.0,10.0,5.0,0.8,95.0,40.0,Food,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.12371134020618557,0.0053404539385847796,0.07801418439716312,0.9219858156028369,32.76824169449007
678.0,Virgin Cardboard - Bakery Box,16.0,12.0,5.0,1.12,90.0,46.0,Bakery,Estimate,Medium,0.05642420122365738,0.05,A,1.0,69.2430319510537,0.13402061855670103,0.006675567423230975,0.09929078014184398,0.900709219858156,32.58236836070965
679.0,Recycled Cardboard - Bakery Box,16.0,12.0,5.0,0.82,95.0,42.0,Bakery,Estimate,Medium,0.03602991162474507,0.05,A,1.0,70.0588035350102,0.13402061855670103,0.006675567423230975,0.0851063829787234,0.9148936170212766,33.00790027560327
680.0,Virgin Cardboard - Pizza Box,17.0,14.0,5.0,1.15,90.0,48.0,Pizza,Estimate,Medium,0.058463630183548596,0.05,A,1.0,69.16145479265805,0.14432989690721648,0.00801068090787717,0.10638297872340426,0.8936170212765957,32.82202694182285
681.0,Recycled Cardboard - Pizza Box,17.0,14.0,5.0,0.85,95.0,44.0,Pizza,Estimate,Medium,0.038069340584636305,0.05,A,1.0,69.97722637661454,0.14432989690721648,0.00801068090787717,0.09219858156028368,0.9078014184397163,33.247558856716466
682.0,Bagasse Pizza Box,15.0,12.0,88.0,0.45,78.0,60.0,Pizza,Estimate,Medium,0.01087695445275323,0.88,B,0.75,88.46492182188986,0.12371134020618557,0.006675567423230975,0.14893617021276595,0.851063829787234,30.680635524561374
683.0,Wheat Straw Pizza Box,16.0,13.0,90.0,0.48,78.0,62.0,Pizza,Estimate,Medium,0.012916383412644459,0.9,B,0.75,88.98334466349422,0.13402061855670103,0.007343124165554072,0.15602836879432624,0.8439716312056738,30.900267403404875
684.0,Paper-based Pizza Box,17.0,14.0,80.0,1.0,85.0,52.0,Pizza,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.14432989690721648,0.00801068090787717,0.12056737588652482,0.8794326241134752,32.39649502692923
685.0,Virgin Cardboard - Frozen Food Carton,16.0,12.0,5.0,1.1,90.0,46.0,Frozen Food,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.13402061855670103,0.006675567423230975,0.09929078014184398,0.900709219858156,32.58236836070965
686.0,Recycled Cardboard - Frozen Food Carton,16.0,12.0,5.0,0.8,95.0,42.0,Frozen Food,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.13402061855670103,0.006675567423230975,0.0851063829787234,0.9148936170212766,33.00790027560327
687.0,Plastic Frozen Food Bag (PE),30.0,8.0,1.0,2.5,30.0,60.0,Frozen Food,Literature,High,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.27835051546391754,0.004005340453938585,0.14893617021276595,0.851063829787234,36.78609572579188
688.0,Recycled Plastic Frozen Food Bag,30.0,8.0,1.0,1.8,50.0,58.0,Frozen Food,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.27835051546391754,0.004005340453938585,0.14184397163120568,0.8581560283687943,36.99886168323869
689.0,Paper-PE Frozen Food Bag,20.0,10.0,5.0,2.7,60.0,80.0,Frozen Food,Estimate,Medium,0.16383412644459552,0.05,C,0.5,49.946634942216185,0.17525773195876287,0.0053404539385847796,0.2198581560283688,0.7801418439716312,30.574778215656995
690.0,Paper-BioPE Frozen Food Bag,19.0,10.0,20.0,1.9,70.0,95.0,Frozen Food,Estimate,Medium,0.10944935418082935,0.2,B,0.75,64.12202583276682,0.16494845360824742,0.0053404539385847796,0.2730496453900709,0.7269503546099291,28.566662400785315
691.0,PLA Frozen Food Bag,35.0,9.0,80.0,0.7,65.0,110.0,Frozen Food,Estimate,Medium,0.027872195785180146,0.8,C,0.5,77.8851121685928,0.32989690721649484,0.004672897196261682,0.3262411347517731,0.6737588652482269,33.548829161994455
692.0,Virgin Cardboard - Beverage Carrier 4-pack,17.0,14.0,5.0,1.2,88.0,48.0,Beverage,Estimate,Medium,0.06186267845003398,0.05,B,0.75,61.52549286199864,0.14432989690721648,0.00801068090787717,0.10638297872340426,0.8936170212765957,32.82202694182285
693.0,Recycled Cardboard - Beverage Carrier 4-pack,17.0,14.0,5.0,0.85,93.0,44.0,Beverage,Estimate,Medium,0.038069340584636305,0.05,A,1.0,69.97722637661454,0.14432989690721648,0.00801068090787717,0.09219858156028368,0.9078014184397163,33.247558856716466
694.0,Virgin Cardboard - Beverage Carrier 6-pack,18.0,16.0,5.0,1.25,88.0,50.0,Beverage,Estimate,Medium,0.06526172671651936,0.05,B,0.75,61.38953093133923,0.15463917525773196,0.009345794392523364,0.11347517730496454,0.8865248226950355,33.061685522936045
695.0,Recycled Cardboard - Beverage Carrier 6-pack,18.0,16.0,5.0,0.9,93.0,46.0,Beverage,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.15463917525773196,0.009345794392523364,0.09929078014184398,0.900709219858156,33.48721743782966
696.0,Virgin Cardboard - Beverage Carrier 8-pack,19.0,18.0,5.0,1.3,88.0,52.0,Beverage,Estimate,Medium,0.06866077498300475,0.05,B,0.75,61.25356900067982,0.16494845360824742,0.010680907877169559,0.12056737588652482,0.8794326241134752,33.301344104049235
697.0,Recycled Cardboard - Beverage Carrier 8-pack,19.0,18.0,5.0,0.95,93.0,48.0,Beverage,Estimate,Medium,0.04486743711760706,0.05,A,1.0,69.70530251529571,0.16494845360824742,0.010680907877169559,0.10638297872340426,0.8936170212765957,33.72687601894285
698.0,PP Ring Carrier,55.0,18.0,1.0,2.5,20.0,40.0,Beverage,Literature,High,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.5360824742268041,0.010680907877169559,0.07801418439716312,0.9219858156028369,49.42330067347236
699.0,Bio-based Ring Carrier,45.0,16.0,40.0,1.8,30.0,70.0,Beverage,Estimate,Medium,0.1026512576478586,0.4,D,0.25,55.393949694085656,0.4329896907216495,0.009345794392523364,0.18439716312056736,0.8156028368794326,42.06804656702466
700.0,Paper-based Ring Carrier,20.0,14.0,80.0,1.0,85.0,55.0,Beverage,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.17525773195876287,0.00801068090787717,0.13120567375886524,0.8687943262411347,33.314459492820866
701.0,Virgin Paper - Label,6.0,3.0,5.0,0.9,80.0,30.0,Labels,Literature,High,0.04146838885112169,0.05,B,0.75,62.34126444595513,0.030927835051546393,0.0006675567423230974,0.0425531914893617,0.9574468085106383,29.9805443596507
702.0,Recycled Paper - Label,6.0,3.0,5.0,0.6,90.0,25.0,Labels,Estimate,Medium,0.02107409925220938,0.05,A,1.0,70.65703602991162,0.030927835051546393,0.0006675567423230974,0.024822695035460994,0.975177304964539,30.51245925326772
